-0.246, -84.9725,-84.4303,-83.9024,-83.4961,-83.0942,-82.6969,-82.3042,-81.9162,-81.5329,-81.1544,-80.7807,-80.4118,-80.0476,-79.6884,-79.3338,-78.9841,-78.6391,-78.2989,-77.9633,-77.6323,-77.306,-76.9842,-76.6669,-76.3541,-76.0457,-75.7416,-75.4417,-75.1462,-74.8548,-74.5675,-74.2842,-74.005,-73.7297,-73.4582,-73.1906,-72.9267,-72.6665,-72.4099,-72.1569,-71.9074,-71.6614,-71.4188,-71.1795,-70.9435,-70.7107,-70.4685,-70.2057,-39.8415,-39.0883,-38.4066,-38.3886,-38.3699,-38.3505,-38.3303,-38.3093,-38.2875,-38.2648,-38.2411,-38.2164,-38.1907,-38.164,-38.136,-38.1069,-38.0765,-38.0447,-39.0076,-38.9885,-38.9686,-38.9479,-38.9264,-38.904,-38.8806,-38.8562,-38.8307,-38.8041,-38.7763,-38.7471,-38.7165,-38.6844,-38.6507,-38.6152,-38.5777,-38.5382,-38.4965,-38.4523,-38.4054,-38.3556,-38.3027,-38.2462,-38.1858,-38.1211,-38.0517,-37.977,-37.8963,-37.8089,-37.714,-37.6105,-37.4973,-37.3727,-37.2352,
-0.24, -84.7818,-84.2442,-83.761,-83.3561,-82.9557,-82.5598,-82.1686,-81.7821,-81.4004,-81.0234,-80.6512,-80.2839,-79.9214,-79.5637,-79.2107,-78.8626,-78.5192,-78.1805,-77.8464,-77.517,-77.1922,-76.872,-76.5562,-76.2449,-75.9379,-75.6352,-75.3369,-75.0427,-74.7527,-74.4668,-74.1849,-73.907,-73.633,-73.3629,-73.0965,-72.8339,-72.575,-72.3196,-72.0679,-71.8196,-71.5747,-71.3332,-71.0951,-70.8602,-70.6285,-70.3746,-70.1124,-39.5742,-38.8165,-38.4002,-38.382,-38.3631,-38.3434,-38.3229,-38.3016,-38.2795,-38.2564,-38.2324,-38.2073,-38.1813,-38.1541,-38.1257,-38.0961,-38.0653,-38.033,-39.0008,-38.9814,-38.9612,-38.9403,-38.9184,-38.8957,-38.872,-38.8472,-38.8213,-38.7943,-38.766,-38.7363,-38.7052,-38.6725,-38.6381,-38.6019,-38.5638,-38.5235,-38.4809,-38.4357,-38.3879,-38.337,-38.2827,-38.2249,-38.163,-38.0967,-38.0254,-37.9486,-37.8656,-37.7756,-37.6777,-37.5709,-37.4537,-37.3247,-37.182,
-0.234, -84.5928,-84.0597,-83.6201,-83.2166,-82.8176,-82.4232,-82.0335,-81.6485,-81.2683,-80.8929,-80.5223,-80.1566,-79.7956,-79.4395,-79.0882,-78.7416,-78.3997,-78.0626,-77.7301,-77.4023,-77.079,-76.7602,-76.446,-76.1361,-75.8306,-75.5294,-75.2325,-74.9398,-74.6511,-74.3666,-74.0861,-73.8095,-73.5369,-73.268,-73.003,-72.7416,-72.4839,-72.2298,-71.9792,-71.7321,-71.4884,-71.2481,-71.0111,-70.7773,-70.5443,-70.281,-70.0193,-39.3053,-38.5431,-38.3938,-38.3754,-38.3562,-38.3362,-38.3154,-38.2938,-38.2713,-38.2479,-38.2235,-38.1981,-38.1717,-38.1441,-38.1153,-38.0852,-38.0538,-38.0208,-38.9939,-38.9743,-38.9538,-38.9325,-38.9104,-38.8873,-38.8632,-38.8381,-38.8118,-38.7843,-38.7555,-38.7253,-38.6936,-38.6604,-38.6253,-38.5885,-38.5495,-38.5084,-38.4649,-38.4188,-38.3699,-38.3178,-38.2624,-38.2031,-38.1397,-38.0716,-37.9984,-37.9195,-37.834,-37.7413,-37.6403,-37.5299,-37.4086,-37.2749,-37.1266,
-0.228, -84.4053,-83.8863,-83.4797,-83.0775,-82.68,-82.2871,-81.8989,-81.5154,-81.1368,-80.763,-80.394,-80.0298,-79.6704,-79.3159,-78.9661,-78.6211,-78.2809,-77.9453,-77.6144,-77.288,-76.9663,-76.649,-76.3363,-76.0279,-75.7239,-75.4241,-75.1286,-74.8373,-74.5501,-74.2669,-73.9878,-73.7125,-73.4412,-73.1736,-72.9098,-72.6497,-72.3933,-72.1404,-71.891,-71.6451,-71.4026,-71.1634,-70.9275,-70.6948,-70.4502,-70.1875,-39.7891,-39.0348,-38.4053,-38.3873,-38.3686,-38.3491,-38.3289,-38.3078,-38.2859,-38.2631,-38.2393,-38.2145,-38.1888,-38.1619,-38.1339,-38.1046,-38.0741,-38.0422,-39.0062,-38.987,-38.967,-38.9463,-38.9247,-38.9022,-38.8788,-38.8543,-38.8288,-38.802,-38.7741,-38.7448,-38.7141,-38.6819,-38.648,-38.6123,-38.5747,-38.535,-38.4931,-38.4487,-38.4016,-38.3515,-38.2983,-38.2415,-38.1808,-38.1157,-38.0459,-37.9707,-37.8895,-37.8015,-37.7059,-37.6016,-37.4875,-37.3619,-37.2232,-37.0691,
-0.222, -84.2194,-83.7449,-83.3397,-82.939,-82.5429,-82.1515,-81.7648,-81.3829,-81.0058,-80.6335,-80.2661,-79.9035,-79.5458,-79.1928,-78.8446,-78.5012,-78.1625,-77.8285,-77.4991,-77.1743,-76.8541,-76.5384,-76.2271,-75.9202,-75.6176,-75.3193,-75.0252,-74.7353,-74.4495,-74.1677,-73.8899,-73.616,-73.3459,-73.0797,-72.8172,-72.5583,-72.3031,-72.0514,-71.8032,-71.5585,-71.3171,-71.0791,-70.8443,-70.6127,-70.3564,-70.0943,-39.5215,-38.7627,-38.399,-38.3807,-38.3617,-38.342,-38.3214,-38.3001,-38.2778,-38.2547,-38.2305,-38.2054,-38.1793,-38.152,-38.1235,-38.0938,-38.0628,-38.0304,-38.9994,-38.9799,-38.9597,-38.9386,-38.9167,-38.8939,-38.8701,-38.8453,-38.8193,-38.7922,-38.7637,-38.734,-38.7027,-38.6699,-38.6354,-38.599,-38.5607,-38.5202,-38.4774,-38.4321,-38.3839,-38.3328,-38.2783,-38.2201,-38.1579,-38.0912,-38.0194,-37.9421,-37.8586,-37.768,-37.6694,-37.5617,-37.4436,-37.3135,-37.1695,-37.0092,
-0.216, -84.0351,-83.6039,-83.2001,-82.8009,-82.4062,-82.0163,-81.6312,-81.2509,-80.8753,-80.5047,-80.1388,-79.7778,-79.4216,-79.0703,-78.7237,-78.3818,-78.0447,-77.7122,-77.3844,-77.0612,-76.7424,-76.4282,-76.1184,-75.813,-75.5119,-75.215,-74.9223,-74.6338,-74.3494,-74.0689,-73.7925,-73.5199,-73.2511,-72.9862,-72.7249,-72.4673,-72.2133,-71.9628,-71.7159,-71.4723,-71.2321,-70.9951,-70.7615,-70.5261,-70.2628,-70,-39.2523,-38.489,-38.3926,-38.374,-38.3548,-38.3347,-38.3139,-38.2922,-38.2696,-38.2461,-38.2217,-38.1962,-38.1696,-38.1419,-38.113,-38.0828,-38.0513,-39.0115,-38.9925,-38.9728,-38.9522,-38.9309,-38.9087,-38.8855,-38.8613,-38.8361,-38.8097,-38.7821,-38.7532,-38.7229,-38.6911,-38.6577,-38.6225,-38.5855,-38.5464,-38.5051,-38.4614,-38.4151,-38.3659,-38.3135,-38.2578,-38.1982,-38.1344,-38.0659,-37.9923,-37.9128,-37.8268,-37.7334,-37.6317,-37.5204,-37.3981,-37.2633,-37.1137,-36.9468,
-0.21, -83.8703,-83.4634,-83.0611,-82.6633,-82.2701,-81.8818,-81.4981,-81.1194,-80.7454,-80.3763,-80.0121,-79.6526,-79.2981,-78.9483,-78.6033,-78.263,-77.9274,-77.5965,-77.2702,-76.9485,-76.6313,-76.3186,-76.0103,-75.7063,-75.4066,-75.1112,-74.8199,-74.5328,-74.2497,-73.9707,-73.6955,-73.4243,-73.1568,-72.8931,-72.6331,-72.3768,-72.124,-71.8747,-71.6289,-71.3865,-71.1474,-70.9116,-70.6791,-70.4322,-70.1694,-39.737,-38.9815,-38.4041,-38.3861,-38.3673,-38.3477,-38.3274,-38.3062,-38.2842,-38.2613,-38.2375,-38.2127,-38.1868,-38.1598,-38.1317,-38.1023,-38.0717,-38.0397,-39.0048,-38.9855,-38.9655,-38.9447,-38.923,-38.9005,-38.8769,-38.8524,-38.8267,-38.7999,-38.7719,-38.7425,-38.7117,-38.6793,-38.6453,-38.6094,-38.5717,-38.5318,-38.4897,-38.445,-38.3977,-38.3474,-38.2939,-38.2368,-38.1757,-38.1103,-38.04,-37.9644,-37.8826,-37.794,-37.6978,-37.5927,-37.4776,-37.3511,-37.2111,-37.0556,-36.8818,
-0.204, -83.7289,-83.3234,-82.9225,-82.5261,-82.1345,-81.7477,-81.3656,-80.9884,-80.616,-80.2485,-79.8859,-79.528,-79.175,-78.8268,-78.4834,-78.1447,-77.8107,-77.4813,-77.1566,-76.8364,-76.5207,-76.2095,-75.9026,-75.6001,-75.3019,-75.0079,-74.718,-74.4323,-74.1506,-73.8729,-73.599,-73.3291,-73.0629,-72.8005,-72.5418,-72.2867,-72.0351,-71.787,-71.5424,-71.3011,-71.0632,-70.8285,-70.597,-70.3384,-70.0762,-39.4691,-38.7091,-38.3978,-38.3794,-38.3604,-38.3406,-38.3199,-38.2985,-38.2762,-38.2529,-38.2287,-38.2035,-38.1773,-38.1499,-38.1213,-38.0915,-38.0604,-38.0279,-38.998,-38.9784,-38.9581,-38.937,-38.915,-38.8921,-38.8683,-38.8433,-38.8173,-38.79,-38.7615,-38.7316,-38.7002,-38.6673,-38.6326,-38.5961,-38.5576,-38.5169,-38.4739,-38.4284,-38.38,-38.3286,-38.2738,-38.2153,-38.1527,-38.0856,-38.0134,-37.9356,-37.8515,-37.7603,-37.661,-37.5524,-37.4334,-37.3022,-37.1569,-36.9952,-36.8139,
-0.198, -83.588,-83.1839,-82.7843,-82.3895,-81.9994,-81.6141,-81.2336,-80.858,-80.4872,-80.1213,-79.7602,-79.404,-79.0526,-78.7059,-78.3641,-78.027,-77.6945,-77.3667,-77.0435,-76.7248,-76.4106,-76.1009,-75.7955,-75.4944,-75.1977,-74.9051,-74.6166,-74.3323,-74.0519,-73.7755,-73.503,-73.2344,-72.9695,-72.7084,-72.4509,-72.197,-71.9466,-71.6997,-71.4562,-71.2161,-70.9793,-70.7458,-70.5081,-70.2448,-39.9518,-39.1996,-38.435,-38.3913,-38.3727,-38.3534,-38.3333,-38.3124,-38.2906,-38.268,-38.2444,-38.2198,-38.1942,-38.1676,-38.1398,-38.1108,-38.0805,-38.0489,-39.0101,-38.9911,-38.9712,-38.9507,-38.9292,-38.9069,-38.8837,-38.8594,-38.8341,-38.8076,-38.7799,-38.7509,-38.7205,-38.6886,-38.655,-38.6197,-38.5825,-38.5432,-38.5018,-38.4578,-38.4113,-38.3619,-38.3092,-38.2532,-38.1932,-38.1291,-38.0602,-37.9861,-37.9061,-37.8195,-37.7255,-37.623,-37.5108,-37.3876,-37.2516,-37.1006,-36.9322,-36.743,
-0.192, -83.4474,-83.0448,-82.6467,-82.2534,-81.8648,-81.4811,-81.1021,-80.7281,-80.3589,-79.9946,-79.6351,-79.2804,-78.9306,-78.5856,-78.2453,-77.9097,-77.5788,-77.2526,-76.9309,-76.6137,-76.301,-75.9928,-75.6889,-75.3893,-75.0939,-74.8027,-74.5157,-74.2327,-73.9537,-73.6787,-73.4075,-73.1401,-72.8765,-72.6166,-72.3604,-72.1077,-71.8585,-71.6128,-71.3705,-71.1315,-70.8959,-70.6634,-70.4142,-70.1514,-39.6852,-38.9284,-38.4029,-38.3848,-38.3659,-38.3463,-38.3259,-38.3047,-38.2826,-38.2597,-38.2357,-38.2108,-38.1848,-38.1578,-38.1295,-38.1001,-38.0693,-38.0372,-39.0034,-38.984,-38.964,-38.9431,-38.9214,-38.8987,-38.8751,-38.8505,-38.8247,-38.7978,-38.7697,-38.7402,-38.7092,-38.6767,-38.6425,-38.6066,-38.5686,-38.5286,-38.4863,-38.4414,-38.3939,-38.3433,-38.2895,-38.2321,-38.1707,-38.1049,-38.0342,-37.958,-37.8757,-37.7865,-37.6896,-37.5837,-37.4678,-37.3401,-37.199,-37.042,-36.8665,-36.6688,
